	CancerType	CellLineName	ExpressionArrayName	Gender	HistSubtype	Histology	PrimarySite	SNPArrayName	Source
98a94279-9346-4a1c-af5f-251b0c092ae2	STAD	SNU-520	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F08_698928	F	NS	carcinoma	stomach	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_F04_592808	KCLB
991e47a3-0dba-47de-82b6-e46c808e5f14	BRCA	HDQ-P1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H05_523478	F	ductal_carcinoma	carcinoma	breast	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_E02_490412	DSMZ
994e9332-44ec-4f65-a926-b0b0360df5f5	LUSC	A549	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_H01_241018	M	non_small_cell_carcinoma	carcinoma	lung	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_B06_256036	ATCC
9a288482-2089-4250-af99-d9c002ef647d	CESC	MFE-319	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_E11_241158	F	adenocarcinoma	carcinoma	endometrium	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H03_246782	DSMZ
9a4f662b-0a1f-4c74-a0ee-bd36d05bec5f	LCLL	KU812	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_B01_474602	M	chronic_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F02_464684	ATCC
9a6461dc-757a-4448-a729-0c9de0ba464e	BRCA	MDA-MB-157	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H12_454750	F	ductal_carcinoma	carcinoma	breast	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D06_437288	ATCC
9a6767a2-63bc-429f-84b2-6c546639fa66	LUSC	NCI-H2126	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B02_523522	M	adenocarcinoma	carcinoma	lung	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_G09_542892	ATCC
9a743c4e-d002-41bd-8872-aee6d4f12529	LUSC	NCI-H2171	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_D03_240926	M	small_cell_carcinoma	carcinoma	lung	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D03_246686	ATCC
9a98973b-40f4-4fca-960d-f2d1878a4601	COAD	SW1463	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_B05_241074	F	adenocarcinoma	carcinoma	large_intestine	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E09_246722	ATCC
9abc5ed0-86d4-4e9b-959d-66000671301c	KIRC	TUHR4TKB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B02_698922		NS	carcinoma	kidney	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_B01_592892	RIKEN
9abf8dc9-e224-474e-b6ba-acaf5b4ac36a	LUSC	NCI-H1793	CASED_p_NCLE_RNA4_HG-U133_Plus_2_B10_383746	F	non_small_cell_carcinoma	carcinoma	lung	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_B12_411058	ATCC
9acd4df2-df96-4352-bf2c-8fe712228592	OV	59M	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A10_779748	F	NS	carcinoma	ovary	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_F10_578312	ECACC
9ad0b292-19b8-487e-ab51-e221aaf98f06	SKCM	IPC-298	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_B08_240888	F	NS	malignant_melanoma	skin	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B06_246644	DSMZ
9ae3bf95-7cc3-4d13-a78b-a3b08a5351b5	SKCM	Hs 294T	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_B05_257630	M	NS	malignant_melanoma	skin	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_H09_578438	ATCC
9b133f0f-56d5-4a12-8bfa-8e0c4879af60	SARC	SW 1353	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H11_454752	F	NS	chondrosarcoma	bone	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H05_464648	ATCC
9b530d80-e6c8-4585-8dc9-99e9a2305e57	LGG	SNB75							
9b799be1-57b2-4fb4-ab6f-c1af2cc633a5	BRCA	HCC2218	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B03_419876	F	ductal_carcinoma	carcinoma	breast	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A05_437578	ATCC
9c109a17-8f8e-4883-9d59-355248aa970b	SKCM	Hs 944.T	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_B07_257634	M	NS	malignant_melanoma	skin	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A04_256008	ATCC
9c8397e5-f5e4-48b3-8c20-cf2c53f71245	BLCA	CAL-29	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H11_523578	F	transitional_cell_carcinoma	carcinoma	urinary_tract	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_E11_490468	DSMZ
9c910828-0dbb-4b23-9c15-42e9f49aa507	LIHC	SNU-245	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C05_587588		NS	carcinoma	biliary_tract	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C12_592634	KCLB
9d202dcb-c106-4765-8a88-61e3d502e610	LGG	KALS-1	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_E10_419776	F	NS	glioma	central_nervous_system	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C02_437550	HSRRB
9d59bdb3-3f6f-4151-a0e1-c7ff88bf4033	DLBC	NU-DUL-1	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F06_474744	M	B_cell_lymphoma_unspecified	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G11_698622	DSMZ
9da8f1f7-d606-4fe8-ab14-c9fe2a4b7afc	LUSC	NCI-H522	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_B08_296028	M	non_small_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B02_335214	ATCC
9dd014c9-ad96-433f-bba5-09b304c44148	STAD	2313287	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_E11_474718	M	adenocarcinoma	carcinoma	stomach	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D06_490336	DSMZ
9e044467-fe21-4432-b473-f6d197b823df	OV	RMUG-S	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B10_436606	F	adenocarcinoma	carcinoma	ovary	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D01_256074	HSRRB
9e3bc0fe-8ac4-4761-8d44-7ee17bf37cad	LUSC	COR-L279	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B07_779750	M	small_cell_carcinoma	carcinoma	lung	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E10_542926	ECACC
9e601d52-80aa-4493-83a6-d9de1a061654	SARC	SK-UT-1	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G02_436512	F	NS	leiomyosarcoma	soft_tissue	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B10_437558	ATCC
9e784d81-308e-4986-b5fe-08fe2cbc271e	LUSC	NCI-H2291	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_H10_436434	M	adenocarcinoma	carcinoma	lung	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G04_437224	ATCC
9e83db24-e482-4579-8c8c-83963827bce6	LUSC	HCC-1195	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A11_587596	M	mixed_adenosquamous_carcinoma	carcinoma	lung	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E02_592714	KCLB
9e9c153a-3289-45e0-be3f-fd67d1b8988c	LUSC	HCC-1833	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B01_779640		adenocarcinoma	carcinoma	lung		KCLB
9f0edb12-a857-4883-869e-014040229f99	LGG	NH-6	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_C06_436538		NS	neuroblastoma	autonomic_ganglia	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C10_437500	HSRRB
9f348719-cd1d-4654-99b6-bad06b338fdc	STAD	NCC-StC-K140	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C06_779678		NS	carcinoma	stomach	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_C02_698690	RIKEN
9f45a7d1-d775-417a-95a4-ee35fad9a3da	MM	OPM-2	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_D12_474702	F	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F09_490366	DSMZ
9f787897-3d61-47a8-a94e-fd26b7888cc2	LCLL	EOL-1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F10_523454	M	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_D11_578356	DSMZ
9fa9ae2a-1e3e-4a25-8a7d-1580335f8ce1	HNSC	BICR 22	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C12_698888	M	squamous_cell_carcinoma	carcinoma	upper_aerodigestive_tract	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_C03_542962	ECACC
9fb78bad-f805-46c0-bc5c-06fa2e10c8e7	LUSC	SK-MES-1	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_D01_241114	M	squamous_cell_carcinoma	carcinoma	lung	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_H06_293458	ATCC
a0496004-aa48-4524-8cf4-fd66fbd4e547	LUSC	EBC-1	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G12_436484	M	squamous_cell_carcinoma	carcinoma	lung	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A07_437582	RIKEN
a0972304-1a6a-4548-a1cc-7267fdf2ca83	LCLL	SEM	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_A12_296012	F	acute_lymphoblastic_B_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A04_293286	DSMZ
a0c95ae8-8261-4ff3-8e9d-fd72a6ab1fa7	LCLL	JVM-2	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F01_474730	F	chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_G09_578344	DSMZ
a103e95d-0a82-48a9-88d0-a3de249ed053	LIHC	SNU-761	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E02_698862	M	hepatocellular_carcinoma	carcinoma	liver	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_A12_592732	KCLB
a13c1537-fb73-4754-8a1e-389c4886ef43	OV	COV318	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D10_436572	F	NS	carcinoma	ovary	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E12_410982	ECACC
a14609e9-9abe-407b-a3ba-2a09f326c7c8	OV	A2780	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_C02_240900	F	adenocarcinoma	carcinoma	ovary	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A01_256002	ECACC
a1c360e3-73df-47f1-a78e-9d699a182405	DLBC	GA-10	CASED_p_NCLE_RNA4_HG-U133_Plus_2_G04_383646	M	Burkitt_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F09_410968	ATCC
a1c5e568-4169-48fe-9d84-7a70d61ceea0	ESCA	KYSE-180	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_H09_241226	M	squamous_cell_carcinoma	carcinoma	oesophagus	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F03_293404	DSMZ
a1e1283d-14e1-4ff3-9e0f-d9c468e78dc4	LUSC	NCI-H1355	CASED_p_NCLE_RNA4_HG-U133_Plus_2_H09_383782	M	adenocarcinoma	carcinoma	lung	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C04_437326	ATCC
a2834394-2286-47b3-b811-c7ade86df2df	LUSC	HCC-33	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B10_698916	M	small_cell_carcinoma	carcinoma	lung	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_G04_490362	DSMZ
a297c8dc-3621-46f2-be65-a5f27c53b967	LUSC	NCI-H1385	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B04_523612	F	squamous_cell_carcinoma	carcinoma	lung	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_F10_698740	ATCC
a2b019ac-df87-44bb-9635-b18badfce89b	LUSC	SHP-77	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_B02_474740	M	small_cell_carcinoma	carcinoma	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H03_464636	ATCC
a337c425-4314-40c6-a40a-a444781bd1b7	BRCA	MDA-MB-361	CASED_p_NCLE_RNA4_HG-U133_Plus_2_C08_383600	F	NS	carcinoma	breast	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F11_335328	ATCC
a378e526-23e9-455b-806a-288de72ab840	LCLL	Reh	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_G12_454736		acute_lymphoblastic_B_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C09_437274	ATCC
a3db89be-581f-40e0-abf0-311e352cf20f	LGG	CCF-STTG1	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A06_454776	F	astrocytoma	glioma	central_nervous_system	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D03_437286	ATCC
a3e56efd-459e-44a2-be92-1abf59ee7ff3	BLCA	SW 780	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_F12_454700	F	transitional_cell_carcinoma	carcinoma	urinary_tract	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F02_437204	ATCC
a3e91ee2-aa54-4acf-8eb2-45d795ec5188	LUSC	NCI-H889	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_C05_240906	F	small_cell_carcinoma	carcinoma	lung	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D10_246700	ATCC
a44da114-1192-46a4-8830-5c2de82a9ca1	LUSC	DMS 114	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H05_454714	M	small_cell_carcinoma	carcinoma	lung	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D04_437284	ATCC
a491590f-5e09-400a-b680-31c7f44c71d2	BRCA	SK-BR-3	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D06_383700	F	NS	carcinoma	breast	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_G03_335336	ATCC
a4c1f20b-1247-495a-9742-f40b82f701ba	LUSC	HCC-1359	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A12_569494	F	large_cell_carcinoma	carcinoma	lung		KCLB
a5123fd5-94cd-48ff-89b1-e7a65ef0347a	BRCA	HCC1599	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D10_523634	F	ductal_carcinoma	carcinoma	breast	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H11_464630	ATCC
a52e84db-a52d-4892-a9a2-ec66dcdbf38a	LUSC	NCI-H226	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G06_436504	M	squamous_cell_carcinoma	carcinoma	lung	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F02_437454	ATCC
a5a2665a-3c59-4e2b-a86f-39ef944991d8	DLBC	KARPAS-299	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H04_569434	M	anaplastic_large_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E06_246716	DSMZ
a5deb16c-1a58-4699-b6b9-f4c29aa02958	SARC	SK-ES-1	CASED_p_NCLE_RNA4_HG-U133_Plus_2_H04_383762	M	NS	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G04_410952	ATCC
a5f59dce-e40d-422d-9c6b-61cd71a170ce	LCLL	KOPN-8	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H12_523484	F	acute_lymphoblastic_B_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_C05_490340	DSMZ
a64492af-87e7-4807-b1a5-967526c110ea	SKCM	WM-88	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D08_569582		NS	malignant_melanoma	skin	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E03_542970	Academic Lab
a6a1a4da-53ed-438f-918f-e71f77ac913a	LUSC	LXF-289	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G02_523642	M	adenocarcinoma	carcinoma	lung	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_G10_542940	DSMZ
a6eeed01-4a0b-4c86-9516-758bc9bc3bfe	SARC	KYM-1	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E11_587582		NS	rhabdomyosarcoma	soft_tissue	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_C06_592854	HSRRB
a70fae4f-3e4a-4040-a9a5-7ea7ba8f6339	PAAD	Hs 766T	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_B12_240896	M	ductal_carcinoma	carcinoma	pancreas	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A08_256016	ATCC
a73f2a0f-199d-4b21-a077-1403036cd454	HNSC	SCC-9	CASED_p_NCLE_RNA4_HG-U133_Plus_2_E11_383702	M	squamous_cell_carcinoma	carcinoma	upper_aerodigestive_tract	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_B10_464586	ATCC
a7406244-0704-403f-b855-f65bb20f8670	PAAD	HPAC	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B05_698754	F	ductal_carcinoma	carcinoma	pancreas	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D07_335272	ATCC
a76d45d2-79ca-4dbc-b570-7be7bcf0a82b	SARC	TE 617.T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_D09_454656	F	NS	rhabdomyosarcoma	soft_tissue	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E06_450456	ATCC
a77f0a92-e85a-42f0-8400-531bc4cb5c1a	BLCA	647-V	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H02_474606	M	transitional_cell_carcinoma	carcinoma	urinary_tract	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_F05_542896	DSMZ
a7ac5feb-307c-4c81-b912-f65dcd96b3d6	CESC	HEC-108	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_E11_419774	F	adenocarcinoma	carcinoma	endometrium	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G07_410954	HSRRB
a81c8092-03fa-4679-ae2b-304407c3bda2	LCLL	AML-193	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_A10_436614	F	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_C09_464562	ATCC
a8c9594d-c343-4c7e-8f97-c4a9598428ce	LCLL	RS4;11	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_A07_241054	F	acute_lymphoblastic_B_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C11_246678	ATCC
a929f123-9bdc-4e32-a4c5-7aaef8c98c45	LUSC	NCI-H510	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D12_436552	M	small_cell_carcinoma	carcinoma	lung	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F05_437214	ATCC
a93f8d16-9062-4660-943e-0bc0af5bba59	OV	KURAMOCHI	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B09_779666	F	undifferentiated_carcinoma	carcinoma	ovary	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A02_437350	HSRRB
a9aad58e-1d9e-442b-a75d-545d5eab1bdd	DLBC	DEL	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C01_474756	M	NS	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_C07_490506	DSMZ
aabb7885-fe46-43ab-8ab9-4649436a1794	BRCA	KPL-1	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A12_698746	F	ductal_carcinoma	carcinoma	breast	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_E09_698572	DSMZ
ab01fce8-2a1b-4bd8-86e6-952a3957dbb8	LCLL	P31FUJ	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_C03_436532	M	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F01_437452	HSRRB
ab18940c-f231-4d11-92d2-a6406bceb797	LIHC	JHH-4	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_C01_241090	M	hepatocellular_carcinoma	carcinoma	liver	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E02_256100	HSRRB
ab5ab856-3937-4d31-bd83-4af7707879c7	LCLL	PF-382	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G05_523494	F	acute_lymphoblastic_T_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_C09_542834	DSMZ
ab72f820-7d9e-4fe7-a8fd-c66e18c87dab	LUSC	HCC-78	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C05_296046	M	adenocarcinoma	carcinoma	lung	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_C10_293346	DSMZ
ab7e9667-6258-4091-8a99-9b430281f805	PAAD	KP-3	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C04_419704		ductal_carcinoma	carcinoma	pancreas	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F12_410960	HSRRB
abfae141-ab90-40f4-8b68-031f119b8e9e	LUSC	NCI-H727	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C12_474736	F	NS	carcinoid-endocrine_tumour	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H12_464628	ATCC
ac132017-27b6-4212-b5d6-3dd5bd3686e3	BLCA	253J-BV	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A05_569490	U	transitional_cell_carcinoma	carcinoma	urinary_tract		KCLB
ac276f2e-9a67-47ca-826a-3445095885e2	DLBC	OCI-LY-19	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E06_523460	F	diffuse_large_B_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E05_542914	DSMZ
ac3131f6-c7a0-44ba-b4b4-dc442094cbeb	LUSC	NCI-H1581	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_F01_296110	M	large_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B07_335224	ATCC
ac738674-d2c2-45e4-bd2a-27c0cec8170a	THCA	FTC-133	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C11_569508	M	follicular_carcinoma	carcinoma	thyroid	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_C12_698618	ECACC
acd50b06-6f21-46cc-909d-7cf0dd17bdcc	CESC	EN	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_B09_296030	F	NS	carcinoma	endometrium	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A09_293296	DSMZ
ad107bc7-fa43-4504-9be2-0bd499d43098	LCLL	NALM-1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G06_523602	F	blast_phase_chronic_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_B03_578398	DSMZ
adf01a06-909f-4573-bc6d-f697d0cc5e5a	SARC	HT-1080	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_D08_436576	M	NS	fibrosarcoma	soft_tissue	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E05_437252	ATCC
ae22182f-2efa-4be1-9662-0f4fc6935573	DLBC	BL-41	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C02_698770	M	Burkitt_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F04_464688	DSMZ
ae8b729e-d082-4a79-ab20-7f21904aa1ad	LCLL	Loucy	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C10_454628	F	acute_lymphoblastic_T_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C12_437276	ATCC
ae8cd1b2-af11-4ca4-9bd0-e01feb15b9b2	LUSC	RS-5	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B01_523464	M	NS	mesothelioma	pleura		DSMZ
aed0db86-9624-497b-8d7e-f45f23ee1325	DLBC	SR-786	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A11_523508	M	anaplastic_large_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E02_542828	DSMZ
aee6621b-7334-4f10-a553-94eb6f619fa0	LUSC	NCI-H1930	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_E01_454664	M	small_cell_carcinoma	carcinoma	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_D09_464716	ATCC
af2be13c-49aa-4f0b-a4ce-347978f08ec9	BRCA	BT-474	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_E07_296098	F	ductal_carcinoma	carcinoma	breast	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B12_293326	ATCC
afa83f66-1b9e-440f-8a18-7c1f34a1411a	COAD	GP2d	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E09_569518	F	adenocarcinoma	carcinoma	large_intestine	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_B04_578442	ECACC
b026b3d5-8f95-427f-8e69-b06b4fe08e76	LGG	KNS-42	CASED_p_NCLE_RNA4_HG-U133_Plus_2_F05_383662	M	NS	glioma	central_nervous_system	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E05_411002	HSRRB
